movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0416496,Bandidas,2006,PG-13,93 min,"Action, Comedy, Crime",5.7,"In turn-of-the-century Mexico, two very different women become a bank-robbing duo in an effort to combat a ruthless enforcer terrorizing their town.","Joachim Rønning, 
Espen Sandberg",/name/nm1461392/,"Penélope Cruz, 
Salma Hayek, 
Steve Zahn, 
Dwight Yoakam","/name/nm1650283/,/name/nm0004851/,/name/nm0000161/,/name/nm0001872/,/name/nm0948267/",36128,
tt22488024,Sakra,2023,,130 min,"Action, Adventure",6.1,"When a respected martial artist is accused of killing, he goes around in search of answers about his own mysterious origin story and the unknown enemies working to destroy him.","Ka-Wai Kam, 
Donnie Yen",/name/nm2800744/,"Donnie Yen, 
Yuqi Chen, 
Eddie Cheung, 
Yase Liu","/name/nm0947447/,/name/nm0947447/,/name/nm8452357/,/name/nm0156567/,/name/nm2598196/",351,
tt1634122,Johnny English Reborn,2011,PG,101 min,"Action, Adventure, Comedy",6.3,Johnny English goes up against international assassins hunting down Chinese Premier Xiang Ping.,Oliver Parker,/name/nm0662529/,"Rowan Atkinson, 
Rosamund Pike, 
Dominic West, 
Roger Barclay","/name/nm0000100/,/name/nm0683253/,/name/nm0922035/,/name/nm0054087/",133632,8305970
tt1979319,Rurouni Kenshin Part I: Origins,2012,TV-MA,134 min,"Action, Adventure, Drama",7.4,A former assassin who has resolved to never kill again has his vow sorely tested.,Keishi Otomo,/name/nm3311094/,"Takeru Satoh, 
Emi Takei, 
Yû Aoi, 
Munetaka Aoki","/name/nm2615398/,/name/nm3191754/,/name/nm1066974/,/name/nm1328568/",27151,
tt1075417,Race to Witch Mountain,2009,PG,98 min,"Action, Adventure, Family",5.7,A Las Vegas cabbie enlists the help of a UFO expert to protect two siblings with paranormal powers from the clutches of an organization that wants to use the kids for their nefarious plans.,Andy Fickman,/name/nm0275698/,"Dwayne Johnson, 
Carla Gugino, 
AnnaSophia Robb, 
Alexander Ludwig","/name/nm0425005/,/name/nm0001303/,/name/nm1455681/,/name/nm1573253/",60854,67172594
tt9389998,Pushpa: The Rise - Part 1,2021,,179 min,"Action, Crime, Drama",7.6,"A manual labourer rises through the ranks of a smuggling syndicate, making some powerful enemies in the process.",Sukumar,/name/nm1335875/,"Allu Arjun, 
Fahadh Faasil, 
Rashmika Mandanna, 
Jagadeesh Prathap Bandari","/name/nm1084853/,/name/nm1335704/,/name/nm8612305/,/name/nm10153699/",77981,
tt0266465,A Man Apart,2003,R,109 min,"Action, Crime, Drama",6,A man known as Diablo emerges to head a drug cartel after the previous leader is imprisoned.,F. Gary Gray,/name/nm0336620/,"Vin Diesel, 
Timothy Olyphant, 
Larenz Tate, 
Geno Silva","/name/nm0004874/,/name/nm0648249/,/name/nm0005478/,/name/nm0798316/",48126,26183197
tt4600952,The Guardians,2017,Not Rated,89 min,"Action, Adventure, Comedy",4,"During the Cold War, an organization called ""Patriot"" created a super-hero squad, which includes members of multiple Soviet republics. For years, the heroes had to hide their identities, but in hard times they must show themselves again.",Sarik Andreasyan,/name/nm3550361/,"Anton Pampushnyy, 
Sanjar Madi, 
Sebastien Sisak, 
Alina Lanina","/name/nm3039952/,/name/nm3751258/,/name/nm5904835/,/name/nm6615975/",13961,
tt0313911,Agent Cody Banks,2003,PG,102 min,"Action, Adventure, Comedy",5.1,A government agent trains Cody Banks in the ways of covert operations that require younger participants.,Harald Zwart,/name/nm0958969/,"Frankie Muniz, 
Hilary Duff, 
Andrew Francis, 
Angie Harmon","/name/nm0005260/,/name/nm0240381/,/name/nm0290075/,/name/nm0004990/",35632,47938330
tt0190524,Left Behind: The Movie,2000,PG-13,96 min,"Action, Drama, Fantasy",4.3,The Biblical prophecy of Armegeddon begins when the Rapture instantly takes all believers in Christ from the Earth. A reporter left behind learns that the Anti-Christ will soon take power.,Vic Sarin,/name/nm0765225/,"Kirk Cameron, 
Brad Johnson, 
Janaya Stephens, 
Clarence Gilyard Jr.","/name/nm0131647/,/name/nm0424635/,/name/nm0827048/,/name/nm0319739/",10017,4224065
tt0093137,Hamburger Hill,1987,R,110 min,"Action, Drama, Thriller",6.7,A very realistic interpretation of one of the bloodiest battles of the Vietnam War.,John Irvin,/name/nm0410139/,"Anthony Barrile, 
Michael Boatman, 
Don Cheadle, 
Michael Dolan","/name/nm0057450/,/name/nm0090225/,/name/nm0000332/,/name/nm0230822/",26397,13839404
tt1788391,Kill List,2011,Not Rated,95 min,"Action, Crime, Horror",6.4,"Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness.",Ben Wheatley,/name/nm1296554/,"Neil Maskell, 
MyAnna Buring, 
Harry Simpson, 
Michael Smiley","/name/nm0556453/,/name/nm1769728/,/name/nm4207396/,/name/nm0806968/",42037,26297
tt0087127,Deathstalker,1983,R,80 min,"Action, Adventure, Fantasy",4.6,"A lone warrior nicknamed Deathstalker is sent by a witch on a quest to find a sword, a chalice, and an amulet, two of which are held by the wicked king and sorcerer, Munkar.",James Sbardellati,/name/nm0768618/,"Rick Hill, 
Barbi Benton, 
Richard Brooker, 
Lana Clarkson","/name/nm0384605/,/name/nm0072902/,/name/nm0111777/,/name/nm0165096/",5525,11919250
tt0074899,Midway,1976,PG,132 min,"Action, Drama, History",6.7,A dramatization of the battle that was widely heralded as a turning point of the Pacific Theatre of World War II.,Jack Smight,/name/nm0806915/,"Charlton Heston, 
Henry Fonda, 
James Coburn, 
Glenn Ford","/name/nm0000032/,/name/nm0000020/,/name/nm0000336/,/name/nm0001229/",20102,
tt0100485,Revenge,1990,R,124 min,"Action, Crime, Drama",6.2,"A retired US Navy pilot comes to Mexico, where he falls in love with the wife of a powerful businessman. The consequences will be cruel and unforeseen.",Tony Scott,/name/nm0001716/,"Kevin Costner, 
Anthony Quinn, 
Madeleine Stowe, 
Tomas Milian","/name/nm0000126/,/name/nm0000063/,/name/nm0000656/,/name/nm0587401/",19409,15650000
tt0053804,Exodus,1960,Approved,208 min,"Action, Drama, War",6.7,"The State of Israel is created in 1948, resulting in war with its Arab neighbors.",Otto Preminger,/name/nm0695937/,"Paul Newman, 
Eva Marie Saint, 
Ralph Richardson, 
Peter Lawford","/name/nm0000056/,/name/nm0001693/,/name/nm0724732/,/name/nm0492444/",10258,18966000
tt2345737,The Rover,2014,R,103 min,"Action, Crime, Drama",6.4,"10 years after a global economic collapse, a hardened loner pursues the men who stole his only possession, his car. Along the way, he captures one of the thieves' brother, and the duo form an uneasy bond during the dangerous journey.",David Michôd,/name/nm2391575/,"Guy Pearce, 
Robert Pattinson, 
Scoot McNairy, 
David Field","/name/nm0001602/,/name/nm1500155/,/name/nm1058940/,/name/nm0275913/",49270,1109199
tt12610390,Our Man from Jersey,,,,"Action, Thriller",,"Mike, a down-to-earth construction worker from Jersey, is quickly thrust into the world of super spies and secret agents when his high school ex-girlfriend Roxanne recruits him on a high-stakes US intelligence mission.",Julian Farino,/name/nm0267497/,"Mark Wahlberg, 
J.K. Simmons, 
Halle Berry, 
Jackie Earle Haley","/name/nm0000242/,/name/nm0799777/,/name/nm0000932/,/name/nm0355097/",,
tt6523720,The Quake,2018,PG-13,106 min,"Action, Drama, Thriller",6.2,"In 1904 an earthquake of magnitude 5.4 on the Richter scale shook Oslo, with an epicenter in the ""Oslo Graben"" which runs under the Norwegian capital. There are now signs that indicate that we can expect a major future earthquake in Oslo.",John Andreas Andersen,/name/nm0026174/,"Kristoffer Joner, 
Ane Dahl Torp, 
Edith Haagenrud-Sande, 
Kathrine Thorborg Johansen","/name/nm0427379/,/name/nm1335996/,/name/nm6497646/,/name/nm7021118/",12859,6235
tt0089652,My Science Project,1985,PG,94 min,"Action, Adventure, Comedy",5.9,"A high school student and his friend find a strange, orb-like piece of equipment to use as a science project, but must stop it when it begins to threaten mankind.",Jonathan R. Betuel,/name/nm0079471/,"John Stockwell, 
Danielle von Zerneck, 
Fisher Stevens, 
Raphael Sbarge","/name/nm0007082/,/name/nm0903272/,/name/nm0001770/,/name/nm0768620/",6086,4122748
tt0317648,Hidalgo,2004,PG-13,136 min,"Action, Adventure, Biography",6.7,"In 1890, a down-and-out cowboy and his horse travel to Arabia to compete in a deadly cross desert horse race.",Joe Johnston,/name/nm0002653/,"Viggo Mortensen, 
Omar Sharif, 
Zuleikha Robinson, 
Louise Lombard","/name/nm0001557/,/name/nm0001725/,/name/nm0733196/,/name/nm0518321/",83306,67286731
tt0838232,The Pink Panther 2,2009,PG,92 min,"Action, Adventure, Comedy",5.6,Insp. Jacques Clouseau teams up with a squad of International detectives who are just as bumbling as he is. Their mission: Stop a globe-trotting thief who specializes in stealing historical artifacts.,Harald Zwart,/name/nm0958969/,"Steve Martin, 
Jean Reno, 
Emily Mortimer, 
Andy Garcia","/name/nm0000188/,/name/nm0000606/,/name/nm0607865/,/name/nm0000412/",46166,35922978
tt1521225,Kill Bill: Vol. 3,,,,"Action, Crime, Thriller",,Plot details kept under wraps.,"Daryl Hannah, 
Julie Dreyfus",/name/nm0000435/,,/name/nm0237838/,,
tt1935194,Overdrive,2017,PG-13,93 min,"Action, Adventure, Crime",5.3,"Two car thief brothers, who journey to the south of France for new opportunities, wind up in the cross hairs of the local crime boss.",Antonio Negret,/name/nm0624423/,"Scott Eastwood, 
Freddie Thorp, 
Ana de Armas, 
Gaia Weiss","/name/nm2207222/,/name/nm7188414/,/name/nm1869101/,/name/nm4719349/",15342,
tt1734493,Unlocked,2017,R,98 min,"Action, Thriller",6.3,A CIA interrogator is lured into a ruse that puts London at risk of a biological attack.,Michael Apted,/name/nm0000776/,"Noomi Rapace, 
Orlando Bloom, 
Toni Collette, 
John Malkovich","/name/nm0636426/,/name/nm0089217/,/name/nm0001057/,/name/nm0000518/",36174,
tt2199571,Run All Night,2015,R,114 min,"Action, Crime, Thriller",6.6,"Mobster and hit man Jimmy Conlon has one night to figure out where his loyalties lie: with his estranged son, Mike, whose life is in danger, or his longtime best friend, mob boss Shawn Maguire, who wants Mike to pay for the death of his own son.",Jaume Collet-Serra,/name/nm1429471/,"Liam Neeson, 
Ed Harris, 
Joel Kinnaman, 
Vincent D'Onofrio","/name/nm0000553/,/name/nm0000438/,/name/nm1172478/,/name/nm0000352/",110922,26461644
tt0060862,The Professionals,1966,PG-13,117 min,"Action, Adventure, Western",7.3,An arrogant Texas millionaire hires four adventurers to rescue his kidnapped wife from a notorious Mexican bandit.,Richard Brooks,/name/nm0112218/,"Burt Lancaster, 
Lee Marvin, 
Robert Ryan, 
Woody Strode","/name/nm0000044/,/name/nm0001511/,/name/nm0752813/,/name/nm0834754/",17286,19537346
tt0485985,Red Tails,2012,PG-13,125 min,"Action, Drama, History",5.9,"A crew of African American pilots in the Tuskegee training program, having faced segregation while kept mostly on the ground during World War II, are called into duty under the guidance of Col. A.J. Bullard.",Anthony Hemingway,/name/nm0376006/,"Cuba Gooding Jr., 
Gerald McRaney, 
David Oyelowo, 
Andre Royo","/name/nm0000421/,/name/nm0574468/,/name/nm0654648/,/name/nm0747420/",36108,49876377
tt0113010,Fair Game,1995,R,91 min,"Action, Romance, Thriller",4.3,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her.",Andrew Sipes,/name/nm0802617/,"William Baldwin, 
Cindy Crawford, 
Steven Berkoff, 
Christopher McDonald","/name/nm0000287/,/name/nm0000340/,/name/nm0000925/,/name/nm0001520/",13250,11534477
tt0107969,Rising Sun,1993,R,129 min,"Action, Crime, Drama",6.2,"When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham.",Philip Kaufman,/name/nm0442241/,"Sean Connery, 
Wesley Snipes, 
Harvey Keitel, 
Cary-Hiroyuki Tagawa","/name/nm0000125/,/name/nm0000648/,/name/nm0000172/,/name/nm0846480/",46640,63095271
tt1124037,Free State of Jones,2016,R,139 min,"Action, Biography, Drama",6.9,A disillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters and women in an uprising against the corrupt local Confederate government.,Gary Ross,/name/nm0002657/,"Matthew McConaughey, 
Gugu Mbatha-Raw, 
Mahershala Ali, 
Keri Russell","/name/nm0000190/,/name/nm1813221/,/name/nm0991810/,/name/nm0005392/",59094,20758378
tt6879446,Snafu,2023,,,"Action, Thriller",,"Two ex-special forces soldiers must escort a group of civilians along Baghdad's ""Highway of Death"" to the safety of the Green Zone.",Scott Waugh,/name/nm0915304/,"Jackie Chan, 
John Cena, 
Pilou Asbæk, 
Zhenwei Wang","/name/nm0000329/,/name/nm1078479/,/name/nm1561982/,/name/nm3924254/",,
tt7689052,Daphne & Velma,2018,G,72 min,"Action, Comedy, Crime",4.1,The female future members of Mystery Inc. investigate strange goings-on in their school.,Suzi Yoonessi,/name/nm1151780/,"Sarah Jeffery, 
Sarah Gilman, 
Vanessa Marano, 
Brian Stepanek","/name/nm5152585/,/name/nm4485886/,/name/nm1404825/,/name/nm0826745/",2217,
tt0082250,Death Wish II,1982,18+,89 min,"Action, Crime, Drama",5.9,"Architect Paul Kersey once again becomes a vigilante when he tries to find the five street punks who murdered his daughter and housekeeper, this time on the dark streets of Los Angeles.",Michael Winner,/name/nm0935382/,"Charles Bronson, 
Jill Ireland, 
Vincent Gardenia, 
J.D. Cannon","/name/nm0000314/,/name/nm0409866/,/name/nm0306696/,/name/nm0134201/",16698,16100000
tt7248248,Lucky Day,2019,R,99 min,"Action, Comedy, Crime",5.1,"Red, a safe cracker who has just been released from prison, is trying to hold his family together as his past catches up with him in the form of Luc, a psychopathic contract killer who's seeking revenge for the death of his brother.",Roger Avary,/name/nm0000812/,"Luke Bracey, 
Nina Dobrev, 
Crispin Glover, 
Ella Ryan Quinn","/name/nm3478396/,/name/nm2400045/,/name/nm0000417/,/name/nm9278794/",3162,
tt6019206,Kill Bill: The Whole Bloody Affair,2006,Not Rated,247 min,"Action, Crime, Thriller",8.8,"The Bride must kill her ex-boss and lover Bill who betrayed her at her wedding rehearsal, shot her in the head and took away her unborn daughter. But first, she must make the other four members of the Deadly Viper Assassination Squad suffer.",Quentin Tarantino,/name/nm0000233/,"Uma Thurman, 
Lucy Liu, 
Vivica A. Fox, 
Michael Madsen","/name/nm0000235/,/name/nm0005154/,/name/nm0000407/,/name/nm0000514/",13010,
tt0072187,Solomon King,1974,R,110 min,"Action, Adventure",5.1,CIA trained detective Solomon King has to use all of his dirty tricks and experiences to get revenge on the person responsible for the murder of his girlfriend. A trail leads him to a desert in the Middle East.,"Jack Bomay, 
Sal Watts",/name/nm0093545/,"Sal Watts, 
James Watts, 
Samaki Bennett, 
Claudia Russo","/name/nm0915233/,/name/nm0915233/,/name/nm1262725/,/name/nm0072049/,/name/nm0751597/",113,
tt0039320,Dick Tracy Meets Gruesome,1947,Approved,65 min,"Action, Crime, Drama",6.1,Dick Tracy goes up against a villain who robs banks using a nerve gas.,John Rawlins,/name/nm0712639/,"Boris Karloff, 
Ralph Byrd, 
Anne Gwynne, 
Edward Ashley","/name/nm0000472/,/name/nm0126049/,/name/nm0350374/,/name/nm0039049/",1784,
tt0240468,Kung Pow: Enter the Fist,2002,PG-13,81 min,"Action, Comedy",6.2,A rough-around-the-edges martial arts master seeks revenge for his parents' death.,Steve Oedekerk,/name/nm0644203/,"Steve Oedekerk, 
Fei Lung, 
Leo Lee, 
Ling-Ling Hsieh","/name/nm0644203/,/name/nm0526694/,/name/nm0497735/,/name/nm1119886/",47033,16033556
tt14371878,Lift,2023,,,"Action, Comedy, Crime",,Follows a female master thief and her ex-boyfriend who team up to steal $100 million in gold bullion being transported on a 777 passenger flight.,F. Gary Gray,/name/nm0336620/,"Sam Worthington, 
Vincent D'Onofrio, 
Kevin Hart, 
Paul Anderson","/name/nm0941777/,/name/nm0000352/,/name/nm0366389/,/name/nm2167957/",,
tt6133466,The First Purge,2018,R,97 min,"Action, Horror, Sci-Fi",5.2,"America's third political party, the New Founding Fathers of America, comes to power and conducts an experiment: no laws for 12 hours on Staten Island. No one has to stay on the island, but $5,000 is given to anyone who does.",Gerard McMurray,/name/nm2618764/,"Y'lan Noel, 
Lex Scott Davis, 
Joivan Wade, 
Steve Harris","/name/nm5002057/,/name/nm6280112/,/name/nm4725341/,/name/nm0004996/",65520,69488745
tt7160070,Along With the Gods: The Two Worlds,2017,Not Rated,139 min,"Action, Adventure, Drama",7.2,"After a heroic death, a firefighter navigates the afterlife with the help of three guides.",Yong-hwa Kim,/name/nm1420683/,"Ha Jung-woo, 
Tae-Hyun Cha, 
Ju Ji-Hoon, 
Hyang-gi Kim","/name/nm1978402/,/name/nm1028580/,/name/nm2352559/,/name/nm3676100/",16477,1908823
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,PG,97 min,"Animation, Action, Adventure",6.9,"When a young owl is abducted by an evil Owl army, he must escape with new-found friends and seek the legendary Guardians to stop the menace.",Zack Snyder,/name/nm0811583/,"Jim Sturgess, 
Hugo Weaving, 
David Wenham, 
Emily Barclay","/name/nm0836343/,/name/nm0915989/,/name/nm0920992/,/name/nm1120593/",84585,55675313
tt0228333,Ghosts of Mars,2001,R,98 min,"Action, Horror, Sci-Fi",4.9,"In 2176, a Martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. Upon arrival, the cops find that the post has become a charnel house.",John Carpenter,/name/nm0000118/,"Natasha Henstridge, 
Ice Cube, 
Pam Grier, 
Jason Statham","/name/nm0000449/,/name/nm0001084/,/name/nm0000427/,/name/nm0005458/",55717,8434601
